"sheet_index","raw","code","code_hex","color","flag","first_capture","first_map_x","first_map_y","pixel_hash"
"1218","0xAAAE","2734","0x0AAE","5","1","capture_0030","12","19","FF8792A9FF8792A9"
"1219","0xAAA3","2723","0x0AA3","5","1","capture_0030","13","19","FF475198FF475198"
"1220","0xAA98","2712","0x0A98","5","1","capture_0030","14","19","FF475198FF8792A9"
"1221","0x9A36","6710","0x1A36","3","1","capture_0030","16","19","FFA2B0CBFFA2B0CB"
"1222","0xC168","360","0x0168","8","1","capture_0030","0","20","FF6C7587FF6C7587"
"1223","0xF9F4","6644","0x19F4","15","1","capture_0030","4","20","FF000000FF000000"
"1224","0xDB58","7000","0x1B58","11","1","capture_0030","5","20","FF000000FF000000"
"1225","0xDB53","6995","0x1B53","11","1","capture_0030","6","20","FF515865FF515865"
"1226","0xC15E","350","0x015E","8","1","capture_0030","7","20","FF6C7587FF6C7587"
"1227","0xC155","341","0x0155","8","1","capture_0030","8","20","FF6C7587FF6C7587"
"1228","0xC14C","332","0x014C","8","1","capture_0030","9","20","FF6C7587FF6C7587"
"1229","0xAAC5","2757","0x0AC5","5","1","capture_0030","10","20","FF8792A9FF8792A9"
"1230","0xAA99","2713","0x0A99","5","1","capture_0030","14","20","FF475198FF475198"
"1231","0x9A37","6711","0x1A37","3","1","capture_0030","16","20","FF5663BAFF5663BA"
"1232","0x9A2D","6701","0x1A2D","3","1","capture_0030","17","20","FF5663BAFF5663BA"
"1233","0x9A1F","6687","0x1A1F","3","1","capture_0030","18","20","FF5663BAFF5663BA"
"1234","0xC169","361","0x0169","8","1","capture_0030","0","21","FF373F76FF373F76"
"1235","0xFA06","6662","0x1A06","15","1","capture_0030","1","21","FF000000FF000000"
"1236","0xFA00","6656","0x1A00","15","1","capture_0030","2","21","FF000000FF000000"
"1237","0xF9F9","6649","0x19F9","15","1","capture_0030","3","21","FF43311BFF43311B"
"1238","0xF9F5","6645","0x19F5","15","1","capture_0030","4","21","FF654A28FF654A28"
"1239","0xDB59","7001","0x1B59","11","1","capture_0030","5","21","FF876336FF654A28"
"1240","0xDB54","6996","0x1B54","11","1","capture_0030","6","21","FF433636FF433636"
"1241","0xC15F","351","0x015F","8","1","capture_0030","7","21","FF6C7587FF6C7587"
"1242","0xC156","342","0x0156","8","1","capture_0030","8","21","FF6C7587FF6C7587"
"1243","0xC14D","333","0x014D","8","1","capture_0030","9","21","FF373F76FF373F76"
"1244","0xAAC6","2758","0x0AC6","5","1","capture_0030","10","21","FF475198FF475198"
"1245","0xAABC","2748","0x0ABC","5","1","capture_0030","11","21","FF8792A9FF8792A9"
"1246","0xAAA5","2725","0x0AA5","5","1","capture_0030","13","21","FF8792A9FF8792A9"
"1247","0xAA9A","2714","0x0A9A","5","1","capture_0030","14","21","FF8792A9FF8792A9"
"1248","0xC16A","362","0x016A","8","1","capture_0030","0","22","FF6C7587FF373F76"
"1249","0xFA07","6663","0x1A07","15","1","capture_0030","1","22","FF876336FF876336"
"1250","0x7823","6179","0x1823","15","0","capture_0030","2","22","FFA97C4FFFA97C4F"
"1251","0xC160","352","0x0160","8","1","capture_0030","7","22","FFDCA166FFDCA166"
"1252","0xC157","343","0x0157","8","1","capture_0030","8","22","FF655151FF655151"
"1253","0xC14E","334","0x014E","8","1","capture_0030","9","22","FF373F76FF373F76"
"1254","0xAAC7","2759","0x0AC7","5","1","capture_0030","10","22","FF8792A9FF8792A9"
"1255","0xAABD","2749","0x0ABD","5","1","capture_0030","11","22","FF475198FF475198"
"1256","0xAAA6","2726","0x0AA6","5","1","capture_0030","13","22","FF8792A9FF475198"
"1257","0xAA9B","2715","0x0A9B","5","1","capture_0030","14","22","FF475198FF475198"
"1258","0x9A42","6722","0x1A42","3","1","capture_0030","15","22","FFA2B0CBFFA2B0CB"
"1259","0x9A2E","6702","0x1A2E","3","1","capture_0030","17","22","FFA2B0CBFFA2B0CB"
"1260","0xC16B","363","0x016B","8","1","capture_0030","0","23","FF6C7587FF6C7587"
"1261","0xF9FA","6650","0x19FA","15","1","capture_0030","3","23","FFDCA166FFDCA166"
"1262","0xF9F6","6646","0x19F6","15","1","capture_0030","4","23","FFDCA166FFDCA166"
"1263","0x59F0","6640","0x19F0","11","0","capture_0030","5","23","FFDCA166FFDCA166"
"1264","0x59EC","6636","0x19EC","11","0","capture_0030","6","23","FFDCA166FFDCA166"
"1265","0xC161","353","0x0161","8","1","capture_0030","7","23","FFDCA166FFDCA166"
"1266","0xC158","344","0x0158","8","1","capture_0030","8","23","FFDCA166FFDCA166"
"1267","0xC14F","335","0x014F","8","1","capture_0030","9","23","FFDCA166FF876336"
"1268","0xAAC8","2760","0x0AC8","5","1","capture_0030","10","23","FF876C6CFF876C6C"
"1269","0xAABE","2750","0x0ABE","5","1","capture_0030","11","23","FF8792A9FF475198"
"1270","0xAAB2","2738","0x0AB2","5","1","capture_0030","12","23","FF475198FF475198"
"1271","0xAA9C","2716","0x0A9C","5","1","capture_0030","14","23","FF475198FF8792A9"
"1272","0x9A43","6723","0x1A43","3","1","capture_0030","15","23","FF5663BAFF5663BA"
"1273","0x9A39","6713","0x1A39","3","1","capture_0030","16","23","FF5663BAFF5663BA"
"1274","0x9A22","6690","0x1A22","3","1","capture_0030","18","23","FF5663BAFF5663BA"
"1275","0xC16C","364","0x016C","8","1","capture_0030","0","24","FF252F32FF876336"
"1276","0x7A08","6664","0x1A08","15","0","capture_0030","1","24","FFDCA166FFDCA166"
"1277","0x7A01","6657","0x1A01","15","0","capture_0030","2","24","FF876336FF876336"
"1278","0xF9FB","6651","0x19FB","15","1","capture_0030","3","24","FF876336FF876336"
"1279","0xAABF","2751","0x0ABF","5","1","capture_0030","11","24","FF3E4F54FF8792A9"
"1280","0xAAB3","2739","0x0AB3","5","1","capture_0030","12","24","FF876C6CFF876C6C"
"1281","0xAAA8","2728","0x0AA8","5","1","capture_0030","13","24","FF8792A9FF8792A9"
"1282","0xAA9D","2717","0x0A9D","5","1","capture_0030","14","24","FF8792A9FF8792A9"
"1283","0x9A3A","6714","0x1A3A","3","1","capture_0030","16","24","FFA2B0CBFFA2B0CB"
"1284","0x9A23","6691","0x1A23","3","1","capture_0030","18","24","FF5663BAFF5663BA"
"1285","0xAAB4","2740","0x0AB4","5","1","capture_0030","12","25","FFFEBA76FFFEBA76"
"1286","0xAAA9","2729","0x0AA9","5","1","capture_0030","13","25","FF8792A9FF8792A9"
"1287","0xAA9E","2718","0x0A9E","5","1","capture_0030","14","25","FF876C6CFF876C6C"
"1288","0x9A45","6725","0x1A45","3","1","capture_0030","15","25","FFA2B0CBFFA2B0CB"
"1289","0x9A3B","6715","0x1A3B","3","1","capture_0030","16","25","FFA2B0CBFFA2B0CB"
"1290","0x9A24","6692","0x1A24","3","1","capture_0030","18","25","FF5663BAFF5663BA"
"1291","0x9A18","6680","0x1A18","3","1","capture_0030","19","25","FFA2B0CBFFA2B0CB"
"1292","0xAAC9","2761","0x0AC9","5","1","capture_0030","10","26","FFFEBA76FFFEBA76"
"1293","0xAAC0","2752","0x0AC0","5","1","capture_0030","11","26","FFFEBA76FFFEBA76"
"1294","0xAAB5","2741","0x0AB5","5","1","capture_0030","12","26","FFFEBA76FFFEBA76"
"1295","0xAAAA","2730","0x0AAA","5","1","capture_0030","13","26","FFFEBA76FFFEBA76"
"1296","0xAA9F","2719","0x0A9F","5","1","capture_0030","14","26","FFFEBA76FFFEBA76"
"1297","0x9A46","6726","0x1A46","3","1","capture_0030","15","26","FFA2B0CBFFA2B0CB"
"1298","0x9A3C","6716","0x1A3C","3","1","capture_0030","16","26","FFA98787FFA98787"
"1299","0x9A30","6704","0x1A30","3","1","capture_0030","17","26","FFA2B0CBFFA2B0CB"
"1300","0x9A25","6693","0x1A25","3","1","capture_0030","18","26","FF5663BAFF5663BA"
"1301","0x9A19","6681","0x1A19","3","1","capture_0030","19","26","FF5663BAFF5663BA"
"1302","0xF9FC","6652","0x19FC","15","1","capture_0030","3","27","FFFEBA76FFFEBA76"
"1303","0xF9F7","6647","0x19F7","15","1","capture_0030","4","27","FFFEBA76FFFEBA76"
"1304","0xD9F1","6641","0x19F1","11","1","capture_0030","5","27","FFFEBA76FFFEBA76"
"1305","0xD9ED","6637","0x19ED","11","1","capture_0030","6","27","FFFEBA76FFFEBA76"
"1306","0xC162","354","0x0162","8","1","capture_0030","7","27","FFFEBA76FFFEBA76"
"1307","0xC159","345","0x0159","8","1","capture_0030","8","27","FFFEBA76FFFEBA76"
"1308","0xC150","336","0x0150","8","1","capture_0030","9","27","FFA97C4FFFA97C4F"
"1309","0x9A3D","6717","0x1A3D","3","1","capture_0030","16","27","FFFEBA76FFFEBA76"
"1310","0x9A31","6705","0x1A31","3","1","capture_0030","17","27","FFA2B0CBFFA2B0CB"
"1311","0x9A26","6694","0x1A26","3","1","capture_0030","18","27","FFA98787FFA98787"
"1312","0x9A1A","6682","0x1A1A","3","1","capture_0030","19","27","FFA2B0CBFFA2B0CB"
"1313","0xFA09","6665","0x1A09","15","1","capture_0030","1","28","FFFEBA76FFFEBA76"
"1314","0xFA02","6658","0x1A02","15","1","capture_0030","2","28","FFFEBA76FFFEBA76"
"1315","0xF9FD","6653","0x19FD","15","1","capture_0030","3","28","FFA97C4FFFA97C4F"
"1316","0x9A27","6695","0x1A27","3","1","capture_0030","18","28","FFFEBA76FF566E76"
"1317","0x9A1B","6683","0x1A1B","3","1","capture_0030","19","28","FFA2B0CBFFA2B0CB"
"1318","0x7836","6198","0x1836","15","0","capture_0031","7","17","FF654A28FF654A28"
"1319","0xD880","6272","0x1880","11","1","capture_0031","12","17","FF654A28FF654A28"
"1320","0xD881","6273","0x1881","11","1","capture_0031","12","18","FF515865FF433636"
"1321","0xD882","6274","0x1882","11","1","capture_0031","12","19","FF272D54FF272D54"
"1322","0x7837","6199","0x1837","15","0","capture_0031","7","20","FF000000FF000000"
"1323","0xD883","6275","0x1883","11","1","capture_0031","12","20","FF515865FF272D54"
"1324","0x7838","6200","0x1838","15","0","capture_0031","7","21","FF876336FF876336"
"1325","0xD884","6276","0x1884","11","1","capture_0031","12","21","FF0C0F10FF515865"
"1326","0xAB83","2947","0x0B83","5","1","capture_0033","14","16","FFA97C4FFFA97C4F"
"1327","0xAB7A","2938","0x0B7A","5","1","capture_0033","15","16","FFA97C4FFFA97C4F"
"1328","0x2C3E","3134","0x0C3E","5","0","capture_0033","6","17","FF876336FF876336"
"1329","0x7B77","7031","0x1B77","15","0","capture_0033","7","17","FF876336FF876336"
"1330","0x4B93","2963","0x0B93","9","0","capture_0033","8","17","FF876336FF876336"
"1331","0xC232","562","0x0232","8","1","capture_0033","12","17","FF876336FF876336"
"1332","0xBC29","7209","0x1C29","7","1","capture_0033","13","17","FF876336FF876336"
"1333","0xAB84","2948","0x0B84","5","1","capture_0033","14","17","FF876336FF876336"
"1334","0xAB7B","2939","0x0B7B","5","1","capture_0033","15","17","FF8792A9FF8792A9"
"1335","0x2C3F","3135","0x0C3F","5","0","capture_0033","6","18","FF8792A9FF8792A9"
"1336","0x4B94","2964","0x0B94","9","0","capture_0033","8","18","FF544343FF544343"
"1337","0x4B98","2968","0x0B98","9","0","capture_0033","9","18","FF544343FF544343"
"1338","0xCB98","2968","0x0B98","9","1","capture_0033","10","18","FF544343FF544343"
"1339","0xCB94","2964","0x0B94","9","1","capture_0033","11","18","FF544343FF544343"
"1340","0xC233","563","0x0233","8","1","capture_0033","12","18","FF252F32FF655151"
"1341","0xBC2A","7210","0x1C2A","7","1","capture_0033","13","18","FF798498FF798498"
"1342","0xAB85","2949","0x0B85","5","1","capture_0033","14","18","FF475198FF475198"
"1343","0xAB7C","2940","0x0B7C","5","1","capture_0033","15","18","FF475198FF475198"
"1344","0x2C40","3136","0x0C40","5","0","capture_0033","6","19","FF475198FF475198"
"1345","0x4B95","2965","0x0B95","9","0","capture_0033","8","19","FF2F3665FF2F3665"
"1346","0x4B99","2969","0x0B99","9","0","capture_0033","9","19","FF2F3665FF2F3665"
"1347","0xCB99","2969","0x0B99","9","1","capture_0033","10","19","FF5E6676FF5E6676"
"1348","0xC234","564","0x0234","8","1","capture_0033","12","19","FF252F32FF373F76"
"1349","0xBC2B","7211","0x1C2B","7","1","capture_0033","13","19","FF3F4887FF3F4887"
"1350","0xAB86","2950","0x0B86","5","1","capture_0033","14","19","FF475198FF475198"
"1351","0xAB7D","2941","0x0B7D","5","1","capture_0033","15","19","FF8792A9FF475198"
"1352","0x2C41","3137","0x0C41","5","0","capture_0033","6","20","FF8792A9FF8792A9"
"1353","0x4B96","2966","0x0B96","9","0","capture_0033","8","20","FF5E6676FF5E6676"
"1354","0x4B9A","2970","0x0B9A","9","0","capture_0033","9","20","FF2F3665FF2F3665"
"1355","0xCB9A","2970","0x0B9A","9","1","capture_0033","10","20","FF5E6676FF5E6676"
"1356","0xCB96","2966","0x0B96","9","1","capture_0033","11","20","FF2F3665FF2F3665"
"1357","0xC235","565","0x0235","8","1","capture_0033","12","20","FF252F32FF373F76"
"1358","0xBC2C","7212","0x1C2C","7","1","capture_0033","13","20","FF798498FF798498"
"1359","0xAB87","2951","0x0B87","5","1","capture_0033","14","20","FF8792A9FF8792A9"
"1360","0xAB7E","2942","0x0B7E","5","1","capture_0033","15","20","FF8792A9FF8792A9"
"1361","0x2C42","3138","0x0C42","5","0","capture_0033","6","21","FF475198FF8792A9"
"1362","0x7B78","7032","0x1B78","15","0","capture_0033","7","21","FF876336FF876336"
"1363","0x4B97","2967","0x0B97","9","0","capture_0033","8","21","FF5E6676FF5E6676"
"1364","0xC236","566","0x0236","8","1","capture_0033","12","21","FF252F32FF6C7587"
"1365","0xBC2D","7213","0x1C2D","7","1","capture_0033","13","21","FF3F4887FF798498"
"1366","0xAB7F","2943","0x0B7F","5","1","capture_0033","15","21","FF8792A9FF8792A9"
"1367","0x2C3D","3133","0x0C3D","5","0","capture_0033","6","22","FF8792A9FF8792A9"
"1368","0xBC2E","7214","0x1C2E","7","1","capture_0033","13","22","FF313F43FF798498"
"1369","0xAB89","2953","0x0B89","5","1","capture_0033","14","22","FF475198FF475198"
"1370","0xAB80","2944","0x0B80","5","1","capture_0033","15","22","FF8792A9FF475198"
"1371","0xAB8A","2954","0x0B8A","5","1","capture_0033","14","23","FF3E4F54FF8792A9"
"1372","0xAB81","2945","0x0B81","5","1","capture_0033","15","23","FF475198FF475198"
"1373","0xAB82","2946","0x0B82","5","1","capture_0033","15","24","FF3E4F54FF8792A9"
"1374","0x782D","6189","0x182D","15","0","capture_0034","5","16","FF876336FF876336"
"1375","0x782E","6190","0x182E","15","0","capture_0034","5","17","FF654A28FF654A28"
"1376","0x7832","6194","0x1832","15","0","capture_0034","6","17","FF654A28FF654A28"
"1377","0x782F","6191","0x182F","15","0","capture_0034","5","20","FF000000FF000000"
"1378","0x7833","6195","0x1833","15","0","capture_0034","6","20","FF000000FF000000"
"1379","0x7830","6192","0x1830","15","0","capture_0034","5","21","FF876336FF876336"
"1380","0x7834","6196","0x1834","15","0","capture_0034","6","21","FF876336FF876336"
"1381","0x7835","6197","0x1835","15","0","capture_0034","6","22","FFDCA166FFDCA166"
"1382","0x7831","6193","0x1831","15","0","capture_0034","5","23","FFDCA166FFDCA166"
"1383","0x7B6D","7021","0x1B6D","15","0","capture_0039","4","16","FFA97C4FFFA97C4F"
"1384","0x7B70","7024","0x1B70","15","0","capture_0039","5","16","FFA97C4FFFA97C4F"
"1385","0x7B71","7025","0x1B71","15","0","capture_0039","5","17","FF876336FF876336"
"1386","0x3C46","7238","0x1C46","7","0","capture_0039","6","17","FF876336FF876336"
"1387","0xAB8C","2956","0x0B8C","5","1","capture_0039","13","17","FF876336FF876336"
"1388","0x3C47","7239","0x1C47","7","0","capture_0039","6","18","FF43311BFF43311B"
"1389","0xAB8D","2957","0x0B8D","5","1","capture_0039","13","18","FF8792A9FF8792A9"
"1390","0x3C48","7240","0x1C48","7","0","capture_0039","6","19","FF000000FF000000"
"1391","0xAB8E","2958","0x0B8E","5","1","capture_0039","13","19","FF475198FF475198"
"1392","0x782B","6187","0x182B","15","0","capture_0039","4","20","FF000000FF000000"
"1393","0x3C49","7241","0x1C49","7","0","capture_0039","6","20","FF000000FF000000"
"1394","0xAB8F","2959","0x0B8F","5","1","capture_0039","13","20","FF8792A9FF8792A9"
"1395","0x7B6E","7022","0x1B6E","15","0","capture_0039","4","21","FF654A28FF876336"
"1396","0x7B72","7026","0x1B72","15","0","capture_0039","5","21","FF876336FF876336"
"1397","0x3C4A","7242","0x1C4A","7","0","capture_0039","6","21","FF876336FF876336"
"1398","0xAB90","2960","0x0B90","5","1","capture_0039","13","21","FF8792A9FF8792A9"
"1399","0x3C45","7237","0x1C45","7","0","capture_0039","6","22","FFDCA166FFDCA166"
"1400","0xAB91","2961","0x0B91","5","1","capture_0039","13","22","FF876C6CFF876C6C"
"1401","0x7B73","7027","0x1B73","15","0","capture_0039","5","23","FFDCA166FFDCA166"
"1402","0x7B6F","7023","0x1B6F","15","0","capture_0039","4","24","FFDCA166FFDCA166"
"1403","0x6281","641","0x0281","12","0","capture_0040","3","16","FFA97C4FFFA97C4F"
"1404","0x6288","648","0x0288","12","0","capture_0040","4","16","FFA97C4FFFA97C4F"
"1405","0x628C","652","0x028C","12","0","capture_0040","5","16","FFA97C4FFFA97C4F"
"1406","0xABE3","3043","0x0BE3","5","1","capture_0040","14","16","FFA97C4FFFA97C4F"
"1407","0xABD9","3033","0x0BD9","5","1","capture_0040","15","16","FFA97C4FFFA97C4F"
"1408","0xABCF","3023","0x0BCF","5","1","capture_0040","16","16","FFA97C4FFFA97C4F"
"1409","0x6282","642","0x0282","12","0","capture_0040","3","17","FF876336FF876336"
"1410","0x6274","628","0x0274","12","0","capture_0040","4","17","FF876336FF876336"
"1411","0x628D","653","0x028D","12","0","capture_0040","5","17","FF876336FF876336"
"1412","0x3B30","6960","0x1B30","7","0","capture_0040","6","17","FF876336FF876336"
"1413","0xABE4","3044","0x0BE4","5","1","capture_0040","14","17","FF876336FF876336"
"1414","0xABDA","3034","0x0BDA","5","1","capture_0040","15","17","FF8792A9FF8792A9"
"1415","0xABD0","3024","0x0BD0","5","1","capture_0040","16","17","FF876C6CFF876C6C"
"1416","0x6283","643","0x0283","12","0","capture_0040","3","18","FF322828FF434954"
"1417","0x3C12","7186","0x1C12","7","0","capture_0040","6","18","FF798498FF798498"
"1418","0x3C1C","7196","0x1C1C","7","0","capture_0040","8","18","FF798498FF798498"
"1419","0x3C21","7201","0x1C21","7","0","capture_0040","9","18","FF798498FF798498"
"1420","0xBC1C","7196","0x1C1C","7","1","capture_0040","11","18","FF798498FF798498"
"1421","0xBC17","7191","0x1C17","7","1","capture_0040","12","18","FF798498FF798498"
"1422","0xBC12","7186","0x1C12","7","1","capture_0040","13","18","FF798498FF798498"
"1423","0xABE5","3045","0x0BE5","5","1","capture_0040","14","18","FF3E4F54FF8792A9"
"1424","0x2BDB","3035","0x0BDB","5","0","capture_0040","15","18","FF475198FF475198"
"1425","0xABD1","3025","0x0BD1","5","1","capture_0040","16","18","FF475198FF475198"
"1426","0x6284","644","0x0284","12","0","capture_0040","3","19","FF434954FF434954"
"1427","0xBB4B","6987","0x1B4B","7","1","capture_0040","6","19","FF798498FF798498"
"1428","0x3C1D","7197","0x1C1D","7","0","capture_0040","8","19","FF3F4887FF3F4887"
"1429","0xBC1D","7197","0x1C1D","7","1","capture_0040","11","19","FF798498FF3F4887"
"1430","0x3B4B","6987","0x1B4B","7","0","capture_0040","13","19","FF3F4887FF798498"
"1431","0xABE6","3046","0x0BE6","5","1","capture_0040","14","19","FF3E4F54FF8792A9"
"1432","0xABDC","3036","0x0BDC","5","1","capture_0040","15","19","FF475198FF8792A9"
"1433","0xABD2","3026","0x0BD2","5","1","capture_0040","16","19","FF475198FF475198"
"1434","0x6285","645","0x0285","12","0","capture_0040","3","20","FF434954FF434954"
"1435","0x3C13","7187","0x1C13","7","0","capture_0040","6","20","FF798498FF798498"
"1436","0x3C1E","7198","0x1C1E","7","0","capture_0040","8","20","FF798498FF798498"
"1437","0xBC1E","7198","0x1C1E","7","1","capture_0040","11","20","FF798498FF798498"
"1438","0xABE7","3047","0x0BE7","5","1","capture_0040","14","20","FF3E4F54FF8792A9"
"1439","0xABD3","3027","0x0BD3","5","1","capture_0040","16","20","FF8792A9FF8792A9"
"1440","0x6286","646","0x0286","12","0","capture_0040","3","21","FF322828FF322828"
"1441","0x6289","649","0x0289","12","0","capture_0040","4","21","FF654A28FF876336"
"1442","0x628E","654","0x028E","12","0","capture_0040","5","21","FF876336FF876336"
"1443","0x3C14","7188","0x1C14","7","0","capture_0040","6","21","FF3F4887FF3F4887"
"1444","0x3C1F","7199","0x1C1F","7","0","capture_0040","8","21","FF3F4887FF3F4887"
"1445","0x3B38","6968","0x1B38","7","0","capture_0040","9","21","FF798498FF798498"
"1446","0xBC1F","7199","0x1C1F","7","1","capture_0040","11","21","FF798498FF3F4887"
"1447","0xBC1A","7194","0x1C1A","7","1","capture_0040","12","21","FF3F4887FF3F4887"
"1448","0xBC14","7188","0x1C14","7","1","capture_0040","13","21","FF3F4887FF3F4887"
"1449","0xABE8","3048","0x0BE8","5","1","capture_0040","14","21","FF3E4F54FF475198"
"1450","0xABDE","3038","0x0BDE","5","1","capture_0040","15","21","FF8792A9FF8792A9"
"1451","0xABD4","3028","0x0BD4","5","1","capture_0040","16","21","FF8792A9FF8792A9"
"1452","0x3C15","7189","0x1C15","7","0","capture_0040","6","22","FF798498FF798498"
"1453","0x3C1B","7195","0x1C1B","7","0","capture_0040","7","22","FF798498FF798498"
"1454","0x3C20","7200","0x1C20","7","0","capture_0040","8","22","FF3F4887FF3F4887"
"1455","0xBC1B","7195","0x1C1B","7","1","capture_0040","12","22","FF3F4887FF3F4887"
"1456","0xABE9","3049","0x0BE9","5","1","capture_0040","14","22","FF3E4F54FF8792A9"
"1457","0xABDF","3039","0x0BDF","5","1","capture_0040","15","22","FF475198FF8792A9"
"1458","0xABD5","3029","0x0BD5","5","1","capture_0040","16","22","FF475198FF475198"
"1459","0x628A","650","0x028A","12","0","capture_0040","4","23","FFA97C4FFFA97C4F"
"1460","0x628F","655","0x028F","12","0","capture_0040","5","23","FF876336FF876336"
"1461","0x3C16","7190","0x1C16","7","0","capture_0040","6","23","FF313F43FF313F43"
"1462","0xABEA","3050","0x0BEA","5","1","capture_0040","14","23","FF3E4F54FF8792A9"
"1463","0xABE0","3040","0x0BE0","5","1","capture_0040","15","23","FF475198FF475198"
"1464","0xABD6","3030","0x0BD6","5","1","capture_0040","16","23","FF475198FF475198"
"1465","0x628B","651","0x028B","12","0","capture_0040","4","24","FFFEBA76FFFEBA76"
"1466","0xABE1","3041","0x0BE1","5","1","capture_0040","15","24","FF3E4F54FF8792A9"
"1467","0xABD7","3031","0x0BD7","5","1","capture_0040","16","24","FF8792A9FF8792A9"
"1468","0x6287","647","0x0287","12","0","capture_0040","3","25","FFFEBA76FFFEBA76"
"1469","0xABD8","3032","0x0BD8","5","1","capture_0040","16","25","FF3E4F54FF8792A9"
"1470","0x60A7","167","0x00A7","12","0","capture_0041","2","17","FF654A28FF654A28"
"1471","0x60AF","175","0x00AF","12","0","capture_0041","3","17","FF654A28FF654A28"
"1472","0x60B5","181","0x00B5","12","0","capture_0041","4","17","FF654A28FF654A28"
"1473","0x60A8","168","0x00A8","12","0","capture_0041","2","18","FF322828FF322828"
"1474","0x60B0","176","0x00B0","12","0","capture_0041","3","18","FF322828FF322828"
"1475","0x60A9","169","0x00A9","12","0","capture_0041","2","19","FF1F2443FF1F2443"
"1476","0x60B1","177","0x00B1","12","0","capture_0041","3","19","FF434954FF1F2443"
"1477","0x60AA","170","0x00AA","12","0","capture_0041","2","20","FF1F2443FF434954"
"1478","0x60B2","178","0x00B2","12","0","capture_0041","3","20","FF1F2443FF1F2443"
"1479","0x60AB","171","0x00AB","12","0","capture_0041","2","21","FF1F2443FF1F2443"
"1480","0x60B3","179","0x00B3","12","0","capture_0041","3","21","FF322828FF322828"
"1481","0x60B6","182","0x00B6","12","0","capture_0041","4","21","FF000000FF876336"
"1482","0x4C02","3074","0x0C02","9","0","capture_0047","2","16","FFA97C4FFF876336"
"1483","0x4BF6","3062","0x0BF6","9","0","capture_0047","0","17","FF876336FF876336"
"1484","0x4C03","3075","0x0C03","9","0","capture_0047","2","17","FF876336FF876336"
"1485","0x4BF7","3063","0x0BF7","9","0","capture_0047","0","18","FF2F3665FF2F3665"
"1486","0x4BFD","3069","0x0BFD","9","0","capture_0047","1","18","FF5E6676FF5E6676"
"1487","0x4C04","3076","0x0C04","9","0","capture_0047","2","18","FF181F21FF5E6676"
"1488","0x4BF8","3064","0x0BF8","9","0","capture_0047","0","19","FF5E6676FF5E6676"
"1489","0x4BFE","3070","0x0BFE","9","0","capture_0047","1","19","FF2F3665FF2F3665"
"1490","0x4B3F","2879","0x0B3F","9","0","capture_0047","2","19","FF181F21FF2F3665"
"1491","0x4BF9","3065","0x0BF9","9","0","capture_0047","0","20","FF5E6676FF5E6676"
"1492","0x4BFF","3071","0x0BFF","9","0","capture_0047","1","20","FF5E6676FF5E6676"
"1493","0x4C05","3077","0x0C05","9","0","capture_0047","2","20","FF181F21FF2F3665"
"1494","0x4BFA","3066","0x0BFA","9","0","capture_0047","0","21","FF2F3665FF5E6676"
"1495","0x4C00","3072","0x0C00","9","0","capture_0047","1","21","FF2F3665FF2F3665"
"1496","0x4C06","3078","0x0C06","9","0","capture_0047","2","21","FF181F21FF5E6676"
"1497","0x4BFB","3067","0x0BFB","9","0","capture_0047","0","22","FF544343FF544343"
"1498","0x4C01","3073","0x0C01","9","0","capture_0047","1","22","FF181F21FFA97C4F"
"1499","0x4987","2439","0x0987","9","0","capture_0048","0","17","FF654A28FF654A28"
"1500","0x4988","2440","0x0988","9","0","capture_0048","0","18","FF2F3665FF2F3665"
"1501","0x498A","2442","0x098A","9","0","capture_0048","0","20","FF5E6676FF5E6676"
"1502","0x498B","2443","0x098B","9","0","capture_0048","0","21","FF2F3665FF2F3665"
"1503","0x498C","2444","0x098C","9","0","capture_0048","0","22","FF544343FF5E6676"
"1504","0x498F","2447","0x098F","9","0","capture_0048","1","22","FF876336FFA97C4F"
"1505","0x2BCF","3023","0x0BCF","5","0","capture_0058","3","16","FFA97C4FFFA97C4F"
"1506","0x2BD9","3033","0x0BD9","5","0","capture_0058","4","16","FFA97C4FFFA97C4F"
"1507","0x2BE3","3043","0x0BE3","5","0","capture_0058","5","16","FFA97C4FFFA97C4F"
"1508","0xE28C","652","0x028C","12","1","capture_0058","14","16","FFA97C4FFFA97C4F"
"1509","0xE288","648","0x0288","12","1","capture_0058","15","16","FFA97C4FFFA97C4F"
"1510","0xE281","641","0x0281","12","1","capture_0058","16","16","FFA97C4FFFA97C4F"
"1511","0x2BD0","3024","0x0BD0","5","0","capture_0058","3","17","FF876C6CFF876C6C"
"1512","0x2BDA","3034","0x0BDA","5","0","capture_0058","4","17","FF876C6CFF876C6C"
"1513","0x2BE4","3044","0x0BE4","5","0","capture_0058","5","17","FF8792A9FF8792A9"
"1514","0xE28D","653","0x028D","12","1","capture_0058","14","17","FF876336FF876336"
"1515","0xE282","642","0x0282","12","1","capture_0058","16","17","FF876336FF876336"
"1516","0x2BD1","3025","0x0BD1","5","0","capture_0058","3","18","FF8792A9FF8792A9"
"1517","0x2BE5","3045","0x0BE5","5","0","capture_0058","5","18","FF475198FF475198"
"1518","0xE283","643","0x0283","12","1","capture_0058","16","18","FF434954FF434954"
"1519","0x2BD2","3026","0x0BD2","5","0","capture_0058","3","19","FF8792A9FF8792A9"
"1520","0x2BDC","3036","0x0BDC","5","0","capture_0058","4","19","FF475198FF8792A9"
